date,open,high,low,close,volume
2025-11-10 12:00:00+05:30,25620.2,25631.45,25620.2,25622.65,0
2025-11-10 12:05:00+05:30,25621.8,25626.2,25618.75,25624.6,0
2025-11-10 12:10:00+05:30,25624.05,25633.5,25621.75,25624.3,0
2025-11-10 12:15:00+05:30,25623.1,25632.85,25620.3,25628.9,0
2025-11-10 12:20:00+05:30,25628.65,25639.8,25624.3,25632.45,0
2025-11-10 12:25:00+05:30,25630.8,25639.7,25630.8,25633.05,0
2025-11-10 12:30:00+05:30,25634.15,25641.9,25630.55,25634.0,0
2025-11-10 12:35:00+05:30,25633.5,25639.65,25629.7,25638.6,0
2025-11-10 12:40:00+05:30,25638.25,25647.3,25635.7,25646.15,0
2025-11-10 12:45:00+05:30,25644.3,25648.05,25639.45,25645.1,0
2025-11-10 12:50:00+05:30,25644.6,25652.15,25643.55,25649.55,0
2025-11-10 12:55:00+05:30,25649.9,25650.8,25643.8,25647.2,0
2025-11-10 13:00:00+05:30,25647.55,25653.45,25641.9,25643.5,0
2025-11-10 13:05:00+05:30,25643.3,25645.1,25631.4,25637.0,0
2025-11-10 13:10:00+05:30,25635.7,25639.95,25629.1,25630.25,0
2025-11-10 13:15:00+05:30,25630.75,25638.95,25629.95,25634.45,0
2025-11-10 13:20:00+05:30,25634.0,25636.05,25624.35,25634.75,0
2025-11-10 13:25:00+05:30,25634.4,25642.95,25634.1,25638.25,0
2025-11-10 13:30:00+05:30,25637.65,25642.6,25632.65,25635.4,0
2025-11-10 13:35:00+05:30,25634.85,25639.65,25633.75,25636.2,0
2025-11-10 13:40:00+05:30,25635.6,25637.55,25607.55,25607.55,0
2025-11-10 13:45:00+05:30,25607.25,25612.65,25579.5,25612.65,0
2025-11-10 13:50:00+05:30,25612.65,25612.65,25603.45,25606.2,0
2025-11-10 13:55:00+05:30,25606.85,25609.8,25598.95,25599.95,0
2025-11-10 14:00:00+05:30,25599.8,25619.45,25597.4,25617.55,0
